title,price,specs,rating
JIVI X606,₹949,"3 MB RAM | 30 KB ROM | Expandable Upto 8 GB
1.8 inch QVGA Display
0.3MP Rear Camera
1800 mAh Battery
",3.5
Ssky K2 Combo of Two Mobile,"₹1,299","32 MB RAM | 32 MB ROM |
1.8 inch QVGA Display
0.3MP Rear Camera
1050 mAh Battery
",4.3
Kechaoda K35,"₹1,199","32 MB RAM | 32 MB ROM | Expandable Upto 16 GB
2.8 inch QVGA Display
0.3MP Rear Camera | 0.3MP Front Camera
1700 mAh Battery
",4.4
InFocus F210,₹769,"32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
2.4 inch HQVGA Display
1.3MP Rear Camera
1000 mAh Battery
",3.8
Kechaoda K55 Ultra Slim,₹925,"100 MB RAM | 250 MB ROM |
1.44 inch Display
400 mAh Battery
",3.9
Gfive Alpha,₹879,"32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
2.4 inch Quarter QVGA Display
1800 mAh Battery
",3.8
Mafe Leo,₹799,"32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
1.8 inch Quarter QVGA Display
1050 mAh Battery
",3.5
Mido M5,₹799,"10 MB RAM | 10 MB ROM | Expandable Upto 16 GB
1.8 inch QVGA Display
0.3MP Rear Camera
1200 mAh Battery
",3.7
I Kall K31 Combo of Two Mobile,"₹1,199","32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.4
QFX K13,₹649,"32 MB RAM | 32 MB ROM |
1.77 Display
0.3MP Rear Camera
800 Battery
",3.3
Ssky K-2,₹699,"32 MB RAM | 35 MB ROM |
1.8 inch Display
1.3MP Rear Camera
1050 mAh Battery
",3.5
Rocktel W11,₹559,"10 MB RAM | 10 MB ROM |
1.8 inch Display
0.03MP Rear Camera
800 mAh Battery
",3.3
"Gionee A1 Plus (Mocha Gold, 64 GB)","₹16,999","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
6.0 inch Full HD Display
13MP + 5MP Dual Rear Camera | 20MP Front Camera
4550 mAh Battery
Helio P25 MT 6757CD Processor
",4
Reach Champ FM,₹699,"32 MB RAM | 32 MB ROM |
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
1500 mAh Battery
",3.3
1+1=2 D8,₹939,"32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
2.4 inch QVGA Display
0.3MP Rear Camera
1800 mAh Battery
",3.1
UI Phones Selfie 2,₹899,"32 MB RAM | 32 MB ROM |
2.4 inch Display
0.3MP Rear Camera
1800 mAh Battery
",3.2
"Samsung Galaxy J2 (White, 8 GB)","₹6,990","1 GB RAM | 8 GB ROM | Expandable Upto 128 GB
4.7 inch quarter HD Display
5MP Rear Camera | 2MP Front Camera
2000 mAh Battery
Exynos 3475 Quad Core 1.3GHz Processor
",4.1
Seniorworld Easyfone,"₹3,375","32 MB RAM | 256 MB ROM | Expandable Upto 8 GB
2.2 inch QVGA Display
0.3MP Rear Camera
700 mAh Battery
",3.9
1+1=2 D8,₹878,"32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
2.4 inch QVGA Display
0.3MP Rear Camera
1800 mAh Battery
",3.1
1+1=2 D8,₹939,"32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
2.4 inch QVGA Display
0.3MP Rear Camera
1800 mAh Battery
",3.1
"M-tech ACE PRO 4G (Black & Gold, 4 GB ROM)","₹3,325","512 MB RAM | 4 GB ROM ROM | Expandable Upto 32 GB
4 inch WVGA Display
3.2MP Rear Camera | 1.3MP Front Camera
1800 mAh Battery
",3
Snexian 3310 Khalifa,₹639,"32 MB RAM | 64 MB ROM | Expandable Upto 16 GB
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
1000 mAh Battery
",3.3
1+1=2 D8,₹869,"32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
2.4 inch QVGA Display
0.3MP Rear Camera
1800 mAh Battery
",3.1
M-tech Trendy Plus,"₹1,259","32 MB RAM | 32 MB ROM | Expandable Upto 32 MB
2.8 inch QVGA Display
0.8MP + 0.8MP Dual Rear Camera | 0MP + 0MP Dual Front Camera
2800 mAh Battery
NA Processor
",3.3
"Itel Selfiepro S41 (Black, 16 GB)","₹6,890","3 GB RAM | 16 GB ROM |
5.0 inch Display
8MP Rear Camera
2700 mAh Battery
",3.3
Mafe Leo,₹799,"32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
1.8 inch Quarter QVGA Display
1050 mAh Battery
",3.3
Mafe Leo,₹849,"32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
1.8 inch Quarter QVGA Display
1050 mAh Battery
",3.3
Mafe Leo,₹819,"32 KB ROM | Expandable Upto 16 GB
1.8 inch QVGA Display
0.3MP Rear Camera
1050 mAh Battery
",3.3
GLX W5 Pack of Four Mobiles,"₹2,229","32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
950 mAh Battery
",3.3
I Kall K31 Combo of Two Mobile,"₹1,199","32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.4
Mtech L33,₹849,"Expandable Upto 8 GB
1.8 inch QVGA Display
0.3MP Rear Camera
1800 mAh Battery
",4.2
Blackbear D-102,"₹1,280","32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
2.4 inch VGA Display
0.3MP Rear Camera
1500 mAh Battery
",3.4
"Honor Holly 3 (Gold, 16 GB)","₹10,099","2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5.5 inch HD Display
13MP Rear Camera | 8MP Front Camera
3000 mAh Li-Polymer Battery
Huawei Kirin 620 Octa Core 1.2GHz Processor
",4
Itel IT2180,"₹1,100","32 MB RAM | 32 MB ROM |
1.8 inch Display
1.3MP Rear Camera
1000 mAh Battery
",4
Celkon C604,₹849,"32 MB RAM | 256 MB ROM |
1.8 inch Display
1.3MP Rear Camera
1700 mAh Battery
",3.8
"JIVI Prime P30 (Grey, 8 GB)","₹3,999","1 GB RAM | 8 GB ROM | Expandable Upto 64 GB
5 inch FWVGA Display
8MP Rear Camera | 5MP Front Camera
2300 mAh Battery
",3.6
MTR Striker,₹640,"64 MB RAM | 64 MB ROM |
1.77 inch Display
0.3MP Rear Camera
800 mAh Battery
",3.8
Easyfone Udaan,"₹2,100","32 MB RAM | 32 MB ROM | Expandable Upto 16 GB
1.77 inch Quarter QVGA Display
1000 mAh Battery
0 Processor
",3.8
I Kall K71,₹399,"32 MB RAM | 64 MB ROM |
1.4 inch Display
1000 mAh Battery
",3.2
"JIVI Prime P30 (Blue, 8 GB)","₹3,999","1 GB RAM | 8 GB ROM | Expandable Upto 64 GB
5 inch FWVGA Display
8MP Rear Camera | 5MP Front Camera
2300 mAh Battery
",3.6
GLX W22,₹569,"32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
950 mAh Battery
",3.4
"Honor 5X (Grey, 16 GB)","₹9,299","2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5.5 inch Full HD Display
13MP Rear Camera | 5MP Front Camera
3000 mAh Li-Polymer Battery
Qualcomm Snapdragon 616 MSM8939V2 Processor
",4.1
"Yuho H2 Pro (Sandstone Black Gold, 32 GB)","₹10,999","3 GB RAM | 32 GB ROM | Expandable Upto 32 GB
5.5 inch Display
13MP + 13MP Dual Rear Camera
3150 mAh Battery
MT6737 64-bit Cortex A53 Processor
",3.8
JIVI X57i Selfie,₹699,"0.032 MB RAM | Expandable Upto 8 GB
1.8 inch QVGA Display
1.3MP Rear Camera | 0.3MP Front Camera
800 mAh Battery
",3.5
JIVI X57i Selfie,₹749,"0.032 MB RAM | Expandable Upto 8 GB
1.8 inch QVGA Display
1.3MP Rear Camera | 0.3MP Front Camera
800 mAh Battery
",3.5
"Lenovo A7000 (White, 8 GB)","₹8,999","2 GB RAM | 8 GB ROM | Expandable Upto 32 GB
5.5 inch HD Display
8MP Rear Camera | 5MP Front Camera
2900 mAh Li-Ion Battery
8-core Cortex-A53 (MediaTek MT6752m 64-bit 4G LTE) Processor
",4
JIVI X57i Selfie,₹749,"0.032 MB RAM | Expandable Upto 8 GB
1.8 inch QVGA Display
1.3MP Rear Camera | 0.3MP Front Camera
800 mAh Battery
",3.5
Mafe Mini,₹779,"32 MB RAM | 64 MB ROM |
1.8 inch Quarter QVGA Display
1050 mAh Battery
",3.1
"Sony Xperia R1 Plus Dual (Black, 32 GB)","₹11,990","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5.2 inch HD Display
13MP Rear Camera | 8MP Front Camera
2620 mAh Battery
Qualcomm Snapdragon 430 64-bit Processor
OS - Upgradable to Android 8.0 Oreo
",4
M-tech L55,₹849,"32 MB RAM | 32 MB ROM | Expandable Upto 16 GB
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
1800 mAh Battery
",3.8
"Sony Xperia R1 Dual (Silver, 16 GB)","₹9,490","2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5.2 inch HD Display
13MP Rear Camera | 8MP Front Camera
2620 mAh Battery
Qualcomm Snapdragon 430 64-bit Processor
OS - Upgradable to Android 8.0 Oreo
",4
"OPPO A37f (Black, 16 GB)","₹9,399","2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5 inch HD Display
8MP Rear Camera | 5MP Front Camera
2630 mAh Battery
Snapdragon MSM 8916 Processor
",4.1
M-tech L33,₹849,"32 MB RAM | 512 KB ROM |
1.8 inch QVGA Display
0.3MP Rear Camera
1800 mAh Battery
",3.9
Mymax M8250 Combo of Two Mobiles,₹999,"32 MB RAM | 32 MB ROM |
1.8 inch Display
1.3MP Rear Camera
1000 mAh Battery
",3.1
"Honor 5X (Silver, 16 GB)","₹9,299","2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5.5 inch Full HD Display
13MP Rear Camera | 5MP Front Camera
3000 mAh Li-Polymer Battery
Qualcomm Snapdragon 616 MSM8939V2 Processor
",4.1
"Lava Z80 (Gold, 16 GB)","₹7,499","3 GB RAM | 16 GB ROM | Expandable Upto 64 GB
5 inch HD Display
5MP Rear Camera | 8MP Front Camera
2500 mAh Battery
",3.9
JIVI N210,"₹1,199","24 MB RAM | 24 MB ROM |
2.4 inch NA Display
0.3MP Rear Camera
1800 mAh Battery
",3.1
Itel it2130,₹899,"32 MB RAM | 32 MB ROM |
1.8 inch Display
1.3MP Rear Camera
1000 mAh Battery
",4.1
"Karbonn K9 Smart Selfie (Blue, 8 GB)","₹4,060","1 GB RAM | 8 GB ROM | Expandable Upto 32 GB
5 inch FWVGA Display
5MP Rear Camera | 8MP Front Camera
2300 mAh Battery
",3.2
Mafe Raga,₹899,"32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
2.4 inch QVGA Display
1800 mAh Battery
",4
GLX W22 Pack of Four Mobiles,"₹2,199","32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
950 mAh Battery
",3.4
Micromax X415,₹795,"56 MB RAM | 36 MB ROM |
1.77 inch Display
0.03MP Rear Camera
1000 mAh Battery
",3.7
Mafe Guru Plus,₹789,"32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
1.8 inch Quarter QVGA Display
1050 mAh Battery
",3.4
Mafe Guru Plus,₹769,"32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
1.8 inch Quarter QVGA Display
1050 mAh Battery
",3.4
"Sony Xperia R1 Plus Dual (Silver, 32 GB)","₹11,990","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5.2 inch HD Display
13MP Rear Camera | 8MP Front Camera
2620 mAh Battery
Qualcomm Snapdragon 430 64-bit Processor
OS - Upgradable to Android 8.0 Oreo
",4
Otho Diamond,₹829,"32 MB RAM | 32 MB ROM |
1.8 inch Display
0.03MP Rear Camera
1000 mAh Battery
",3.4
"Apple iPhone 8 (Silver, 256 GB)","₹72,999","256 GB ROM |
4.7 inch Retina HD Display
12MP Rear Camera | 7MP Front Camera
lithium-ion Battery
A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor
",4.5
"Karbonn A40 Indian (Black, 8 GB)","₹2,698","1 GB RAM | 8 GB ROM | Expandable Upto 32 GB
4 inch Display
2MP Rear Camera | 0.3MP Front Camera
1400 mAh Battery
Mediatek Processor
",3.6
1+1=2 D7 Combo Of Two Mobile,"₹1,119","32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
1.8 inch Display
0.3MP Rear Camera
1200 mAh Battery
",4.3
M-tech L15,"₹1,199","32 MB RAM | 32 MB ROM | Expandable Upto 16 GB
2.4 inch QVGA Display
0.3MP Rear Camera
2400 mAh Battery
",3.7
M-tech G24,₹899,"32 MB RAM | 32 MB ROM | Expandable Upto 16 GB
1.8 inch Quarter QVGA Display
0.08MP Rear Camera | 0.08MP Front Camera
1000 mAh Battery
",3.3
Douzo D12 Power,₹729,"32 MB RAM | 32 MB ROM |
1.8 inch Display
1.3MP Rear Camera
1800 mAh Battery
",5
I Kall K71,₹399,"32 MB RAM | 64 MB ROM |
1.4 inch Display
1000 mAh Battery
",3.2
Lemon Lemo 211,₹830,"1 MB RAM | 20 MB ROM | Expandable Upto 16 GB
2.4 inch QVGA Display
0.3MP Rear Camera
1800 mAh Battery
",3
Intex Eco 105,None,"2 MB RAM | 32 KB ROM |
1.8 inch QVGA Display
.3MP Rear Camera
800 mAh Battery
",3.9
I Kall I KALL K2180 Red,₹609,"32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Display
0.3MP Rear Camera | 0.3MP Front Camera
1000 mAh Battery
",3.6
Mido M88,₹599,"32 MB RAM | 32 MB ROM |
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.1
"Karbonn Titanium 3D Plex (Black, Silver, 4 GB)","₹2,974","512 MB RAM | 4 GB ROM |
12.7 inch Display
3.2MP Rear Camera
2300 mAh Battery
",3.8
Snexian M3044,₹589,"32 MB RAM | 32 MB ROM | Expandable Upto 16 GB
1.8 inch QVGA Display
0.3MP Rear Camera
1000 mAh Battery
",3.4
"Karbonn Aura Note 4G (Champagne, 16 GB)","₹5,580","2 GB RAM | 16 GB ROM | Expandable Upto 32 GB
5.5 inch Display
5MP Rear Camera
2800 mAh Battery
0 0 Quad Core 1.25GHz Processor
",3.9
Mido M88,₹599,"32 MB RAM | 32 MB ROM |
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.1
I Kall K3310,₹599,"32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.6
I Kall K36,₹989,"32 MB RAM | 64 MB ROM |
2.4 inch Display
0.3MP Rear Camera
1800 mAh Battery
",3.1
"Karbonn K9 Smart YUVA (Coffee & Champagne, 8 GB)","₹3,789","1 GB RAM | 8 GB ROM |
5 inch Display
5MP Rear Camera
2300 mAh Battery
",3.1
Lava KKT 34 Power,"₹1,549","32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
2.4 inch QVGA Display
1.3MP Rear Camera
2000 mAh Battery
",4.1
"Do S2 (Iron Ash, 8 GB)","₹3,850","1 GB RAM | 8 GB ROM | Expandable Upto 32 GB
5 inch Display
5MP Rear Camera
3000 mAh Battery
",3.7
"LYF Wind 7 (Black, 16 GB)","₹5,950","2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5 inch HD Display
8MP Rear Camera | 5MP Front Camera
2250 mAh Battery
MSM8909 Processor
",3.5
"Reach Allure Rise (Champagne, 16 GB)","₹6,199","3 GB RAM | 16 GB ROM | Expandable Upto 64 GB
5.5 inch HD Display
8MP Rear Camera | 5MP Front Camera
2600 mAh Battery
",4.1
"Panasonic Eluga A3 (Gold, 16 GB)","₹10,000","3 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5.2 inch HD Display
13MP Rear Camera | 8MP Front Camera
4000 mAh Li-ion Polymer Battery
MediaTek MTK6737 Quad Core 1.25 GHz Processor
Front Fingerprint Sensor
Android - Nougat
",3.7
Zen X35,₹810,"32 MB RAM | 32 MB ROM |
1.8 inch Display
1.3MP Rear Camera
800 mAh Battery
",3.9
I Kall K71,₹409,"32 MB RAM | 64 MB ROM |
1.4 inch Display
1000 mAh Battery
",3.2
Kechaoda K88,₹988,"32 MB RAM | 64 MB ROM | Expandable Upto 16 GB
2.4 inch QVGA Display
0.3MP Rear Camera
1700 mAh Battery
",5
Poya Vogue,₹689,"10 RAM | 10 MB ROM |
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.6
"Moto G5 Plus (Fine Gold, 16 GB)","₹14,999","3 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5.2 inch Full HD Display
12MP Rear Camera | 5MP Front Camera
3000 mAh Battery
Snapdragon 625 Processor
",4.3
Reach Champ FM,₹699,"32 MB RAM | 32 MB ROM |
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
1500 mAh Battery
",3.3
"Comio X1 Note (Sunrise Gold, 32 GB)","₹9,999","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
6 inch Full HD+ Display
13MP + 5MP Dual Rear Camera | 8MP Front Camera
2900 mAh Battery
",4.1
"Tecno i5 PRO (Gold, 32 GB)","₹9,800","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5.5 inch Display
13MP Rear Camera
4000 mAh Battery
MediaTek MT6737T Processor
",4.5
1+1=2 D7 Combo Of Two Mobile,"₹1,119","32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
1.8 inch Display
0.3MP Rear Camera
1200 mAh Battery
",4.3
Kechaoda K28,"₹1,099","32 MB RAM | 64 MB ROM |
2.4 inch QVGA Display
0.3MP Rear Camera
1700 mAh Battery
",3.5
"Lava A97 4G with VoLTE (Black Gold, 8 GB)","₹5,050","2 GB RAM | 8 GB ROM | Expandable Upto 32 GB
5 inch FWVGA Display
5MP Rear Camera | 5MP Front Camera
2350 mAh Li-Ion Battery
SC9832A Processor
",3.7
I Kall K71 Combo of Two Mobile,₹799,"32 MB RAM | 64 MB ROM |
1.4 inch Display
1000 mAh Battery
",3.2
I Kall K72 Vibration Mobile/K72 Mobile,₹399,"32 MB RAM | 64 MB ROM |
1.4 inch Display
800 mAh Battery
",3.2
1+1=2 D7 Combo Of Two Mobile,"₹1,119","32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
1.8 inch Display
0.3MP Rear Camera
1200 mAh Battery
",4.3
"Reach Allure Rise (Black, 16 GB)","₹6,199","3 GB RAM | 16 GB ROM | Expandable Upto 64 GB
5.5 inch HD Display
8MP Rear Camera | 5MP Front Camera
2600 mAh Battery
SC9832A Processor
",3
Adcom A-J2,₹664,"32 MB RAM | 32 MB ROM | Expandable Upto 8 GB
1.8 inch QVGA Display
0.3MP Rear Camera
1500 mAh Battery
",3
1+1=2 D7 Combo Of Two Mobile,"₹1,119","32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
1.8 inch Display
0.3MP Rear Camera
1200 mAh Battery
",4.3
I Kall K3310,₹599,"32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
NA Processor
",3.6
M-tech L25,₹909,"32 MB RAM | 32 MB ROM | Expandable Upto 16 GB
2.4 inch QVGA Display
0.03MP Rear Camera
1000 mAh Battery
",3
JIVI N3000 Plus Boombox,"₹1,499","0.032 MB RAM | 0.032 MB ROM | Expandable Upto 8 GB
2.4 inch HQVGA Display
0.3MP + 0.3MP Dual Rear Camera | 0.3MP + 0.3MP Dual Front Camera
3000 mAh Battery
NA Processor
",3
Snexian M6099,"₹1,039","32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
2.4 inch QVGA Display
0.3MP Rear Camera
3000 mAh Battery
",3
JIVI N2244,"₹1,099","32 KB ROM | Expandable Upto 8 GB
2.4 inch QVGA Display
1.3MP Rear Camera
1800 mAh Battery
",3
Zen Power 102,₹949,"Expandable Upto 8 GB
1.8 inch Display
1.3MP Rear Camera
3000 mAh Battery
",3.9
JIVI JIVI X66,₹688,"1 MB RAM | 128 KB ROM | Expandable Upto 8 GB
1.8 inch QVGA Display
0.3MP Rear Camera
1000 mAh Battery
na Processor
",3.2
Kechaoda K10,₹854,"32 MB RAM | 32 MB ROM |
0.66 inch NA Display
0.2MP Rear Camera
300 mAh Battery
",4.1
"Intex Aqua Note 5.5 (Champagne Gold, 16 GB)","₹5,499","2 GB RAM | 16 GB ROM |
5.5 inch Display
8MP Rear Camera
2800 mAh Battery
",4
"Apple iPhone 7 Plus (Silver, 32 GB)","₹58,999","32 GB ROM |
5.5 inch Retina HD Display
12MP + 12MP Dual Rear Camera | 7MP Front Camera
Li-Ion Battery
Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor
",4.4
M-tech L25,₹909,"32 MB RAM | 32 MB ROM | Expandable Upto 16 GB
2.4 inch QVGA Display
0.03MP Rear Camera
1000 mAh Battery
",3.2
Micromax X70-1,₹889,"56 MB RAM | 40 MB ROM |
2.4 inch Display
0.03MP Rear Camera
1000 mAh Battery
",3.8
I-Plus I-3,₹650,"20 MB RAM | 32 MB ROM |
1.8 inch Display
0.03MP Rear Camera
1000 mAh Battery
",3.2
M-tech L25,₹909,"32 MB RAM | 32 MB ROM | Expandable Upto 16 GB
2.4 inch QVGA Display
0.03MP Rear Camera
1000 mAh Battery
",3.2
Ssky K3,₹699,"32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
1.8 inch HD Display
1.3MP Rear Camera
1000 mAh Battery
",3.4
JIVI N2244,"₹1,049","1 MB RAM | 32 KB ROM | Expandable Upto 8 GB
2.4 inch QVGA Display
1.3MP Rear Camera
1800 mAh Battery
",3.4
"Lava Z10 (Gold, 16 GB)","₹12,000","3 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5 inch HD Display
8MP Rear Camera | 5MP Front Camera
2620 mAh Battery
64-bit Processor
",4
Gfive Z15 Combo of Two Mobile,"₹1,479","32 MB RAM | 64 MB ROM | Expandable Upto 16 GB
2.4 inch Display
0.3MP Rear Camera
1200 mAh Battery
",3.6
I Kall K31 Combo of Two Mobile,"₹1,099","32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.4
Celkon C9 Mega,"₹1,225","1 MB RAM | 1 MB ROM |
2.4 inch Display
1.3MP Rear Camera
1800 mAh Battery
",4
M-tech V14,₹974,"32 MB RAM | 32 MB ROM | Expandable Upto 16 GB
2.4 inch Display
0.3MP Rear Camera
1700 mAh Battery
",3.2
Gfive Z15 Combo of Two Mobile,"₹1,479","32 MB RAM | 64 MB ROM | Expandable Upto 16 GB
2.4 inch Display
0.3MP Rear Camera
1200 mAh Battery
",3.6
M-tech L30,"₹1,499","32 MB RAM | 32 MB ROM | Expandable Upto 32 MB
2.4 inch QVGA Display
0.3MP + 0.3MP Dual Rear Camera | 0MP + 0MP Dual Front Camera
1800 mAh Battery
NA Processor
",3.2
Gfive M22,"₹1,099","32 MB RAM | 32 MB ROM |
2.4 inch Display
1.3MP Rear Camera
1800 mAh Battery
",3.3
M-tech L30,"₹1,499","32 MB RAM | 32 MB ROM | Expandable Upto 32 MB
2.4 inch QVGA Display
0.3MP + 0.3MP Dual Rear Camera | 0MP + 0MP Dual Front Camera
1800 mAh Battery
NA Processor
",3.2
Do M10,₹899,"32 MB RAM | 32 MB ROM |
2.4 inch Display
0.3MP Rear Camera
1750 mAh Battery
",3
MTR King,₹599,"64 MB RAM | 64 MB ROM |
1.8 inch Display
0.3MP Rear Camera
800 mAh Battery
",3.2
Bloom Jewel,"₹1,241","32 MB RAM | 32 MB ROM |
2.4 inch Display
0.08MP Rear Camera
2400 mAh Battery
",3.6
Snexian Bravo Disco,"₹1,199","32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
2.4 inch QVGA Display
0.3MP Rear Camera
3000 mAh Battery
",3.2
Snexian Bravo Disco,"₹1,199","32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
2.4 inch QVGA Display
0.3MP Rear Camera
3000 mAh Battery
",3.2
Mafe X1,₹679,"32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
1.8 inch Quarter QVGA Display
1050 mAh Battery
",3.6
GAMMA M7,₹790,"32 MB RAM | 32 MB ROM | Expandable Upto 8 GB
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.8
GAMMA M7,₹799,"32 MB RAM | 32 MB ROM | Expandable Upto 8 GB
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.8
"Karbonn A40 Indian (Champagne, 8 GB)","₹2,679","1 GB RAM | 8 GB ROM | Expandable Upto 32 GB
4 inch Display
2MP Rear Camera | 0.3MP Front Camera
1400 mAh Battery
Mediatek Processor
",3.6
Do M10,₹899,"32 MB RAM | 32 MB ROM |
2.4 inch Display
0.3MP Rear Camera
1750 mAh Battery
",3
I Kall K3310,₹599,"32 MB RAM | 64 MB ROM | Expandable Upto 8 MB
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
0 0 0 0 Processor Processor
",3.6
Gfive M22,"₹1,079","32 MB RAM | 32 MB ROM |
2.4 inch Display
1.3MP Rear Camera
1800 mAh Battery
",3.3
Do M10,"₹1,000","32 MB RAM | 32 MB ROM |
2.4 inch Display
0.3MP Rear Camera
1750 mAh Battery
",3
Bloom Jewel,"₹1,241","32 MB RAM | 32 MB ROM |
2.4 inch Display
0.08MP Rear Camera
2400 mAh Battery
",3.6
Gfive M22,"₹1,099","32 MB RAM | 32 MB ROM |
2.4 inch Display
1.3MP Rear Camera
1800 mAh Battery
",3.3
Micromax X1i Pop,₹900,"56 MB RAM | 56 MB ROM |
1.77 inch Display
0.03MP Rear Camera
1300 mAh Battery
",3.8
"Moto G (3rd Generation) (White, 16 GB)","₹10,999","2 GB RAM | 16 GB ROM | Expandable Upto 32 GB
5 inch HD Display
13MP Rear Camera | 5MP Front Camera
2470 mAh Battery
Qualcomm Snapdragon 410 MSM8916 Processor
",4.3
BlackBear D101 Handy,"₹1,310","512 MB RAM | 512 MB ROM | Expandable Upto 32 GB
2.8 inch Display
0.3MP Rear Camera | 0.3MP Front Camera
2000 mAh Battery
",3.4
Blackbear B5 Selfie,₹899,"32 MB RAM | 32 MB ROM |
1.8 inch Display
1.8MP Rear Camera
2500 mAh Battery
",3.6
